Nr.crt.,Numar Anunt,Data Publicare,Denumire Autoritate contractanta,CUI,Judet,Tip Contract,Utilitati,Tip Procedura,Criteriu Atribuire,Valoare Estimata,Moneda,Modalitate Desfasurare,Trimis la OJEU,Fonduri Comunitare,Cod CPV,Denumire Cod CPV
3902,145592,07.08.2013 01:30,DRUMURI SI PRESTARI CONSTRUCTII S.A. SIBIU,RO 3097146,Sibiu,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"18,662,000.00",RON,Offline,DA,NU,44113610-4,Bitum (Rev.2)
3903,145579,07.08.2013 01:30,INSTITUTUL NATIONAL DE ENDOCRINOLOGIE C.I. PARHON,4505367,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"624,516.13",RON,Online,DA,NU,33161000-6,Instalatie de electrochirurgie (Rev.2)
3904,145583,07.08.2013 01:30,CONSILIUL JUDETEAN DOLJ,4417150,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"3,195,808.00",RON,Offline,DA,NU,15811300-9,Cornuri (Rev.2)
3905,145605,07.08.2013 01:30,Sector 5 (Primaria Sectorului 5 Bucuresti),4433953,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,065,562.08",RON,Offline,DA,NU,15811300-9,Cornuri (Rev.2)
3906,145572,07.08.2013 01:30,U.A.T. JUDETUL HUNEDOARA,4374474,Hunedoara,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,201,768.80",RON,Offline,DA,NU,15811300-9,Cornuri (Rev.2)
3907,145584,07.08.2013 01:30,SC Informatica Feroviara SA,RO14966210,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"991,000.00",RON,Offline,DA,NU,31121000-0,Grupuri electrogene (Rev.2)
3908,145599,07.08.2013 01:30,JUDETUL TELEORMAN,4652686,Teleorman,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"5,559,630.00",RON,Offline,DA,NU,15500000-3,Produse lactate (Rev.2)
3909,145609,07.08.2013 01:30,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 6,17300924,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,157,081.34",RON,Offline,DA,NU,03221000-6,Legume (Rev.2)
3910,145621,07.08.2013 01:30,MUNICIPIUL BUCURESTI,4267117,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"410,000.00",EUR,Offline,DA,NU,37311000-1,Instrumente cu clape (Rev.2)
3911,145567,07.08.2013 01:30,COMUNA CARPINET (PRIMARIA),5003580,Bihor,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"673,050.00",RON,Offline,DA,NU,43262000-7,Utilaje excavatoare (Rev.2)
3912,145578,07.08.2013 01:30,ONCO-LIFE CENTER SRL,29920121,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,908,826.00",RON,Online,DA,NU,33652100-6,Antineoplazice (Rev.2)
3913,145576,07.08.2013 01:30,CONSILIUL JUDETEAN DOLJ,4417150,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"926,156.00",RON,Offline,DA,NU,03222321-9,Mere (Rev.2)
3914,145587,07.08.2013 01:30,INSPECTORATUL SCOLAR JUDETEAN OLT,4394722,Olt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"600,203.00",RON,Offline,DA,NU,39162110-9,Rechizite scolare (Rev.2)
3915,145597,07.08.2013 01:30,Compania Nationala Romtehnica S.A.,RO 472771,Bucuresti,Furnizare,NU,Licitatie restransa,Pretul cel mai scazut,"54,854,546.00",RON,Offline,DA,NU,35332100-1,Torpile (Rev.2)
3916,145601,07.08.2013 01:30,Unitatea Executiva Pentru Finantarea Invatamintului Superior Si A Cercetarii Dezvoltarii si Inovarii,12354176,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,341,605.00",RON,Offline,DA,DA,38540000-2,Masini si aparate de testare si masurare (Rev.2)
3917,145558,07.08.2013 01:30,CONSILIUL JUDETEAN BRAILA,4205491,Braila,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,909,005.02",RON,Offline,DA,DA,71520000-9,Servicii de supraveghere a lucrarilor (Rev.2)
3918,145642,07.08.2013 01:30,Ministerul pentru Societatea Informationala,4220947,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"122,209,460.00",RON,Offline,DA,DA,72212900-8,Diverse servicii de dezvoltare de software si sisteme informatice (Rev.2)
3919,145591,07.08.2013 01:30,"MINISTERUL ECONOMIEI,COMERTULUI SI TURISMULUI",24931499,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"2,500,000.00",RON,Offline,DA,NU,79995100-6,Servicii de arhivare (Rev.2)
3920,145574,07.08.2013 01:30,JUDETUL SALAJ,4494764,Salaj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,994,076.80",RON,Offline,DA,NU,15511210-8,Lapte UHT (Rev.2)
3921,145577,07.08.2013 01:30,AGENTIA NATIONALA PENTRU PROTECTIA MEDIULUI,16462898,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,774,193.00",RON,Online,DA,NU,38432210-7,Cromatografe de gaz (Rev.2)
3922,145594,07.08.2013 01:30,Universitatea din Oradea,4287939,Bihor,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"643,064.51",RON,Online,DA,DA,38434500-1,Analizoare biochimice (Rev.2)
3923,145580,07.08.2013 01:30,BIROUL ROMAN DE METROLOGIE LEGALA,RO 4283376,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"595,161.28",RON,Offline,DA,NU,38310000-1,Balante de precizie (Rev.2)
3924,145613,07.08.2013 01:30,INSPECTORATUL TERITORIAL AL POLITIEI DE FRONTIERA TIMISOARA,4250638,Timis,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"936,000.00",RON,Offline,DA,NU,09100000-0,Combustibili (Rev.2)
3925,145566,07.08.2013 01:30,Spitalul General C.F. nr. 2 Bucuresti,4505316,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"983,200.00",RON,Offline,DA,NU,33141110-4,Pansamente (Rev.2)
3926,145635,07.08.2013 01:30,SECOM S.A. - DROBETA TURNU SEVERIN,RO 1605884,Mehedinti,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"20,359,511.72",RON,Offline,DA,DA,45232150-8,Lucrari pentru conducte de alimentare cu apa (Rev.2)
3927,145619,07.08.2013 10:14,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"20,900.00",RON,Offline,NU,NU,34946121-4,Eclise de imbinare si placi de baza (Rev.2)
3928,145631,07.08.2013 10:18,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"700,000.00",RON,Offline,NU,NU,71322500-6,Servicii de proiectare tehnica pentru infrastructura de transport (Rev.2)
3929,145637,07.08.2013 10:30,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"99,218.00",RON,Offline,NU,NU,34946122-1,Contrasine (Rev.2)
3930,145644,07.08.2013 10:39,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"35,000.00",RON,Offline,NU,NU,34632200-8,Echipament electric de semnalizare feroviara (Rev.2)
3931,145610,07.08.2013 10:40,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"249,300.00",RON,Offline,NU,NU,50532300-6,Servicii de reparare si de intretinere a generatoarelor (Rev.2)
3932,145634,07.08.2013 10:41,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"5,227,314.40",RON,Offline,NU,NU,45255500-4,Lucrari de foraj si de explorare (Rev.2)
3933,145617,07.08.2013 10:58,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"78,880.00",RON,Offline,NU,NU,34350000-5,Pneuri pentru sarcina mica si mare (Rev.2)
3934,145630,07.08.2013 10:58,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"2,042,916.00",RON,Offline,NU,NU,45233142-6,Lucrari de reparare a drumurilor (Rev.2)
3935,145629,07.08.2013 10:59,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"230,643.00",RON,Offline,NU,NU,22800000-8,"Registre, registre contabile, clasoare, formulare si alte articole imprimate de papetarie din hartie sau din carton (Rev.2)"
3936,145647,07.08.2013 10:59,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"53,000.00",RON,Offline,NU,NU,16600000-1,Utilaje agricole sau forestiere specializate (Rev.2)
3937,145648,07.08.2013 11:00,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"112,500.00",RON,Offline,NU,NU,34113300-5,Vehicule de teren (Rev.2)
3938,145649,07.08.2013 11:01,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"105,300.00",RON,Offline,NU,NU,39831240-0,Produse de curatenie (Rev.2)
3939,145650,07.08.2013 11:02,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"69,900.00",RON,Offline,NU,NU,30192000-1,Accesorii de birou (Rev.2)
3940,145651,07.08.2013 11:02,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"112,873.25",RON,Offline,NU,NU,18143000-3,Echipamente de protectie (Rev.2)
3941,145614,07.08.2013 11:05,REGIA AUTONOMA PENTRU ACTIVITATI NUCLEARE,RO10882752,Mehedinti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"1,739,232.00",RON,Offline,NU,NU,71300000-1,Servicii de inginerie (Rev.2)
3942,145641,07.08.2013 11:16,C.N.POSTA ROMANA S.A.,RO 427410,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,095,787.30",RON,Offline,NU,NU,30192800-9,Etichete autocolante (Rev.2)
3943,145626,07.08.2013 11:17,Clubul Sportiv Dinamo Bucuresti,4266340,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"574,100.00",RON,Offline,NU,NU,33617000-8,Suplimente minerale (Rev.2)
3944,145612,07.08.2013 11:21,APA NOVA BUCURESTI,RO 12276949,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"1,545,000.00",RON,Offline,NU,NU,71610000-7,Servicii de testare si de analiza a compozitiei si a puritatii (Rev.2)
3945,145622,07.08.2013 11:28,STATIUNEA DE CERCETARE-DEZVOLTARE AGRICOLA SIMNIC-CRAIOVA,3078896,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"402,600.00",RON,Offline,NU,NU,24410000-1,Ingrasaminte azotate (Rev.2)
3946,145671,07.08.2013 14:07,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"1,086,514.17",RON,Offline,NU,NU,98310000-9,Servicii de spalatorie si de curatatorie uscata (Rev.2)
3947,145618,08.08.2013 01:30,Universitatea de Stiinte Agronomice si Medicina Veterinara Bucuresti,4602041,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"955,200.00",RON,Offline,DA,NU,90500000-2,Servicii privind deseurile menajere si deseurile (Rev.2)
3948,145627,08.08.2013 01:30,Ministerul Apararii U.M. 02412 Bucuresti,4283287,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,066,364.85",RON,Offline,DA,NU,33600000-6,Produse farmaceutice (Rev.2)
3949,145628,08.08.2013 01:30,Municipiul Iasi,4541580,Iasi,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"3,354,838.71",RON,Offline,DA,NU,34121100-2,Autobuze publice (Rev.2)
3950,145640,08.08.2013 01:30,Spitalul Judetean de Urgenta Miercurea Ciuc,4245305,Harghita,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"4,351,300.00",RON,Offline,DA,DA,48000000-8,Pachete software si sisteme informatice (Rev.2)
3951,145616,08.08.2013 01:30,SPITALUL CLINIC JUDETEAN DE URGENTA CLUJ,4288080,Cluj,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"2,950,000.00",RON,Online,DA,NU,90524400-0,"Servicii de colectare, de transport si de eliminare a deseurilor spitalicesti (Rev.2)"
3952,145638,08.08.2013 01:30,Inspectoratul Scolar al Judetului Bacau,4278736,Bacau,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"978,540.00",RON,Offline,DA,NU,39162110-9,Rechizite scolare (Rev.2)
3953,145646,08.08.2013 01:30,Orasul Comanesti,4353269,Bacau,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"40,358,083.58",RON,Offline,DA,DA,45233140-2,Lucrari de drumuri (Rev.2)
3954,145620,08.08.2013 01:30,SPITALUL JUDETEAN - TR. SEVERIN,4222239,Mehedinti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"3,322,407.72",RON,Online,DA,NU,33652100-6,Antineoplazice (Rev.2)
3955,145623,08.08.2013 01:30,JUDETUL  IALOMITA,4231776,Ialomita,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,533,423.72",RON,Offline,DA,NU,15811000-6,Produse de panificatie (Rev.2)
3956,145639,08.08.2013 01:30,ECO CSIK SRL,RO 25741662,Harghita,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,400,000.00",RON,Offline,DA,NU,09132100-4,Benzina fara plumb (Rev.2)
3957,145645,08.08.2013 01:30,"Asociatia Universitatilor, a Institutelor de Cercetare – Dezvoltare si a Bibliotecilor Centrale Universitare din România",29489879,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"2,800,000.00",RON,Online,DA,NU,72416000-9,Furnizori de servicii de aplicatii (Rev.2)
3958,145662,08.08.2013 01:30,DIRECTIA JUDETEANA  DE ADMINISTRARE A DRUMURILOR SI PODURILOR  IASI,14009336,Iasi,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"16,128,956.00",RON,Offline,DA,NU,90620000-9,Servicii de deszapezire (Rev.2)
3959,145611,08.08.2013 01:30,Judetul Covasna,4201988,Covasna,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"11,311,156.80",RON,Offline,DA,NU,15511210-8,Lapte UHT (Rev.2)
3960,145625,08.08.2013 01:30,JUDETUL  IALOMITA,4231776,Ialomita,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"3,436,984.20",RON,Offline,DA,NU,15511210-8,Lapte UHT (Rev.2)
3961,145615,08.08.2013 01:30,Consiliul Judetean Arad,3519941,Arad,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"4,808,700.16",RON,Offline,DA,NU,15511210-8,Lapte UHT (Rev.2)
3962,145643,08.08.2013 01:30,Inspectoratul pentru Situatii de Urgenta Bucovina al judetului Suceava,4244490,Suceava,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"14,090,530.27",RON,Online,DA,NU,09134220-5,Motorina (EN 590) (Rev.2)
3963,145632,08.08.2013 01:30,MUNICIPIUL TARGU SECUIESC,4201813,Covasna,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,300,000.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
3964,145660,08.08.2013 09:33,SPITAL CLINIC JUDETEAN DE URGENTA ORADEA,4208498,Bihor,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"76,032.00",RON,Online,NU,NU,33694000-1,Agenti diagnostici (Rev.2)
3965,145654,08.08.2013 09:38,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"756,500.00",RON,Offline,NU,NU,71320000-7,Servicii de conceptie tehnica (Rev.2)
3966,145658,08.08.2013 09:39,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"83,023.00",RON,Offline,NU,NU,30125100-2,Cartuse de toner (Rev.2)
3967,145665,08.08.2013 09:39,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"203,744.00",RON,Online,NU,NU,50300000-8,"Servicii de reparare si de intretinere si servicii conexe pentru computere personale, pentru echipament de birotica, pentru echipament de telecomunicatii si pentru echipament audiovizual (Rev.2)"
3968,145678,08.08.2013 09:41,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"118,156.00",RON,Online,NU,NU,15711000-5,Hrana pentru pesti (Rev.2)
3969,145657,08.08.2013 09:41,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"35,000.00",RON,Offline,NU,NU,71323100-9,Servicii de proiectare a sistemelor de energie electrica (Rev.2)
3970,145664,08.08.2013 09:49,Electrocentrale Bucuresti S.A.,RO 15189596,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"41,000.00",RON,Online,NU,NU,31161700-9,Piese pentru generatoare de aburi (Rev.2)
3971,145653,08.08.2013 09:59,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"536,400.00",RON,Online,NU,NU,33140000-3,Consumabile medicale (Rev.2)
3972,145656,08.08.2013 10:09,Filiala de Distributie a Energiei Electrice  ELECTRICA  DISTRIBUTIE TRANSILVANIA NORD S.A.,RO14476722,Cluj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"627,800.00",RON,Offline,NU,NU,38540000-2,Masini si aparate de testare si masurare (Rev.2)
3973,145655,08.08.2013 10:11,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"23,311.12",RON,Offline,NU,NU,44330000-2,"Bare, tije, sarma si profile utilizate in constructii (Rev.2)"
3974,145663,08.08.2013 10:12,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"26,473.55",RON,Offline,NU,NU,71241000-9,"Studii de fezabilitate, servicii de consultanta, analize (Rev.2)"
3975,145667,08.08.2013 10:12,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"980,097.00",RON,Offline,NU,NU,50531000-6,Servicii de reparare si de intretinere a masinilor neelectrice (Rev.2)
3976,145677,08.08.2013 10:12,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"209,297.00",RON,Offline,NU,NU,43600000-9,Piese pentru utilaje de exploatare miniera si in cariera si piese pentru masini de constructii (Rev.2)
3977,145693,08.08.2013 13:11,Compania APA Brasov,R1096128,Brasov,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"494,900.00",RON,Online,NU,NU,34100000-8,Autovehicule (Rev.2)
3978,145691,08.08.2013 13:32,JUDETUL IASI,4540712,Iasi,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"21,073,741.40",RON,Offline,NU,DA,45262640-9,Lucrari de ameliorare a mediului (Rev.2)
3979,145684,08.08.2013 15:49,AGENTIA NATIONALA PENTRU OCUPAREA FORTEI DE MUNCA,11370190,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"100,800.00",RON,Offline,NU,DA,80530000-8,Servicii de formare profesionala (Rev.2)
3980,145681,09.08.2013 01:30,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"628,592.00",RON,Offline,DA,NU,50110000-9,Servicii de reparare si de intretinere a autovehiculelor si a echipamentelor conexe (Rev.2)
3981,145661,09.08.2013 01:30,MINISTERUL APARARII UNITATEA MILITARA 02033 IASI,14593609,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,371,774.19",RON,Online,DA,NU,42000000-6,Echipamente industriale (Rev.2)
3982,145675,09.08.2013 01:30,Spitalul Clinic Judetean de Urgenta Targu.Mures,4323209,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,037,841.20",RON,Offline,DA,NU,33651600-4,Vaccinuri (Rev.2)
3983,145674,09.08.2013 01:30,Spitalul Clinic Judetean de Urgenta Targu.Mures,4323209,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,488,935.42",RON,Offline,DA,NU,33661600-7,Psihoanaleptice (Rev.2)
3984,145659,09.08.2013 01:30,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"9,720,097.73",RON,Offline,DA,NU,42113171-3,Rotoare (Rev.2)
3985,145669,09.08.2013 01:30,MUNICIPIUL BRASOV,4384206,Brasov,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"52,630,882.00",RON,Offline,DA,DA,45214620-2,Lucrari de constructii de unitati de cercetare si experimentare (Rev.2)
3986,145670,09.08.2013 01:30,"Universitatea ""Alexandru Ioan Cuza"" Iasi",4701126,Iasi,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"689,362.00",RON,Offline,DA,DA,30211100-2,Supercomputer (Rev.2)
3987,145673,09.08.2013 01:30,Jandarmeria Romana - U.M. 0260 Bucuresti,4192774,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"4,262,000.00",RON,Offline,DA,NU,09310000-5,Electricitate (Rev.2)
3988,145633,09.08.2013 01:30,MINISTERUL EDUCATIEI SI CERCETARII STIINTIFICE,13729380,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"16,729,500.00",RON,Offline,DA,DA,72000000-5,"Servicii IT: consultanta, dezvoltare de software, internet si asistenta (Rev.2)"
3989,145680,09.08.2013 01:30,Consiliul Judetean Alba,4562583,Alba,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"873,296.00",RON,Offline,DA,DA,71356200-0,Servicii de asistenta tehnica (Rev.2)
3990,145672,09.08.2013 01:30,STATIUNEA DE CERCETARE-DEZVOLTARE AGRICOLA SIMNIC-CRAIOVA,3078896,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"912,000.00",RON,Online,DA,NU,09134200-9,Motorina (Rev.2)
3991,145676,09.08.2013 01:30,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI BIHOR,17091429,Bihor,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"715,734.00",RON,Online,DA,NU,09100000-0,Combustibili (Rev.2)
3992,145689,09.08.2013 09:18,Municipiul Timisoara,14756536,Timis,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"138,705.00",RON,Offline,NU,NU,15800000-6,Diverse produse alimentare (Rev.2)
3993,145687,09.08.2013 09:19,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"217,560.00",RON,Offline,NU,NU,50110000-9,Servicii de reparare si de intretinere a autovehiculelor si a echipamentelor conexe (Rev.2)
3994,145688,09.08.2013 09:19,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"120,000.00",RON,Offline,NU,NU,71320000-7,Servicii de conceptie tehnica (Rev.2)
3995,145715,09.08.2013 09:25,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"441,036.00",RON,Offline,NU,NU,14211000-3,Nisip (Rev.2)
3996,145708,09.08.2013 09:26,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"49,760.10",RON,Offline,NU,NU,15981200-0,Apa minerala carbogazoasa (Rev.2)
