Nr.crt.,Numar Anunt,Data Publicare,Denumire Autoritate contractanta,CUI,Judet,Tip Contract,Utilitati,Tip Procedura,Criteriu Atribuire,Valoare Estimata,Moneda,Modalitate Desfasurare,Trimis la OJEU,Fonduri Comunitare,Cod CPV,Denumire Cod CPV
4906,123323,13.06.2011 13:22,S.C. DALKIA TERMO PRAHOVA S.R.L.,RO16372612,Prahova,Furnizare,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"950,000.00",RON,Offline,NU,NU,42511000-1,Schimbatoare de caldura si dispozitive de lichefiere a aerului sau a altor gaze (Rev.2)
4907,123324,13.06.2011 13:28,Complexul Energetic Turceni S.A.,R 16302447,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"486,328.00",RON,Offline,NU,NU,44442000-0,Rulmenti cu role (Rev.2)
4908,123325,13.06.2011 13:50,UNITATEA ADMINISTRATIV TERITORIALA A COMUNEI CHERECHIU,5722747,Bihor,Lucrari,NU,Licitatie restransa,Oferta cea mai avantajoasa d.p.d.v. economic,"3,762,663.00",RON,Offline,NU,DA,71322500-6,Servicii de proiectare tehnica pentru infrastructura de transport (Rev.2)
4909,123327,13.06.2011 13:54,Regia Autonoma de Distributie Energie Termica Constanta,RO 1909840,Constanta,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"1,089,030.54",RON,Offline,NU,NU,50411000-9,Servicii de reparare si de intretinere a aparatelor de masurare (Rev.2)
4910,123328,13.06.2011 13:58,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Lucrari,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"894,400.00",RON,Offline,NU,NU,79930000-2,Servicii de proiectare specializata (Rev.2)
4911,123370,13.06.2011 14:29,Regia Autonoma de Transport Public Iasi,RO1976041,Iasi,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"700,000.00",RON,Online,NU,NU,66516100-1,Servicii de asigurare de raspundere civila auto (Rev.2)
4912,123320,13.06.2011 14:41,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"149,996.00",RON,Offline,NU,NU,18143000-3,Echipamente de protectie (Rev.2)
4913,123318,13.06.2011 14:50,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"398,700.00",RON,Online,NU,NU,33692800-5,Solutii de dializa (Rev.2)
4914,123317,13.06.2011 14:51,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"267,500.00",RON,Online,NU,NU,33600000-6,Produse farmaceutice (Rev.2)
4915,123315,14.06.2011 01:30,METABET CF SA,RO 128507,Arges,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"15,791,439.80",RON,Offline,DA,DA,42641300-4,Masini-unelte pentru prelucrarea betonului (Rev.2)
4916,123374,14.06.2011 01:30,REGISTRUL AUTO ROMAN - R.A.,RO 1590236,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"12,087,360.00",RON,Online,DA,NU,09132100-4,Benzina fara plumb (Rev.2)
4917,123330,14.06.2011 01:30,"Ministerul Apararii - Spitalul Militar de Urgenta ""Dr. Constantin Papilian""Cluj-Napoca (U.M 02454)",5399442,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,668,345.82",RON,Online,DA,NU,33652100-6,Antineoplazice (Rev.2)
4918,123562,14.06.2011 09:24,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"80,000.00",RON,Offline,NU,NU,71323100-9,Servicii de proiectare a sistemelor de energie electrica (Rev.2)
4919,123539,14.06.2011 09:48,Autoritatea Nationala pentru Administrare si Reglementare in Comunicatii,14751237,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"7,201.00",RON,Offline,NU,NU,34300000-0,Piese si accesorii pentru vehicule si pentru motoare de vehicule (Rev.2)
4920,123577,14.06.2011 10:01,SPITALUL JUDETEAN DE URGENTA DEVA,4374385,Hunedoara,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"419,869.56",RON,Online,NU,NU,33651100-9,Antibacterieni pentru uz sistemic (Rev.2)
4921,123429,14.06.2011 10:16,"Institutul de Boli Cardiovasculare ""Prof.Dr.C.C. Iliescu""",4203628,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"30,352.75",RON,Online,NU,NU,33622100-7,Medicamente utilizate in cardiologie (Rev.2)
4922,123544,14.06.2011 10:24,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"52,668.00",RON,Offline,NU,NU,50225000-8,Servicii de intretinere a liniilor de cai ferate (Rev.2)
4923,123430,14.06.2011 10:25,INSTITUTUL DE BIOLOGIE BUCURESTI,4183326,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"375,000.00",RON,Offline,NU,DA,38418000-8,Calorimetre (Rev.2)
4924,123501,14.06.2011 10:41,BIROUL ROMAN DE METROLOGIE LEGALA,RO 4283376,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"50,000.00",RON,Offline,NU,NU,50110000-9,Servicii de reparare si de intretinere a autovehiculelor si a echipamentelor conexe (Rev.2)
4925,123546,14.06.2011 10:44,SOCIETATEA NATIONALA A LIGNITULUI OLTENIA S.A. TG-JIU,RO16306589,Gorj,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"144,614.74",RON,Offline,NU,NU,45315300-1,Instalatii de distributie de energie electrica (Rev.2)
4926,123433,14.06.2011 11:23,INSTITUTUL DE BIOLOGIE BUCURESTI,4183326,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"450,000.00",RON,Offline,NU,DA,38434540-3,Echipament biomedical (Rev.2)
4927,123526,14.06.2011 11:34,SPITALUL CLINIC JUDETEAN MURES,24014380,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"291,561.00",RON,Offline,NU,NU,33696200-7,Reactivi pentru analize de sange (Rev.2)
4928,123437,14.06.2011 11:42,"INSTITUTUL INIMII ""Niculae Stancioiu"" Cluj-Napoca",4617719,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"157,325.00",RON,Offline,NU,NU,33622000-6,Medicamente pentru sistemul cardiovascular (Rev.2)
4929,123530,14.06.2011 11:49,HIDROELECTRICA SA,RO 13267213,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"207,000.00",RON,Offline,NU,NU,50112000-3,Servicii de reparare si de intretinere a automobilelor (Rev.2)
4930,123304,14.06.2011 11:51,Universitatea din Oradea,4287939,Bihor,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"432,448.37",RON,Online,NU,DA,22113000-5,Carti de biblioteca (Rev.2)
4931,123567,14.06.2011 11:53,COMUNA  FINIS (PRIMARIA COMUNEI FINIS),5518527,Bihor,Lucrari,NU,Licitatie restransa,Oferta cea mai avantajoasa d.p.d.v. economic,"5,725,558.00",RON,Offline,NU,DA,45233120-6,Lucrari de constructii de drumuri (Rev.2)
4932,123313,14.06.2011 12:00,SPITALUL JUDETEAN DE URGENTA BUZAU,4055750,Buzau,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"450,000.00",RON,Offline,NU,NU,50720000-8,Servicii de reparare si de intretinere a incalzirii centrale (Rev.2)
4933,123314,14.06.2011 12:04,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"33,600.00",RON,Offline,NU,NU,44211110-6,Cabine (Rev.2)
4934,123580,14.06.2011 12:05,S.C. DALKIA TERMO PRAHOVA S.R.L.,RO16372612,Prahova,Furnizare,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"820,000.00",RON,Offline,NU,NU,32552420-7,Convertizor de frecventa (Rev.2)
4935,123568,14.06.2011 12:15,Spitalul Clinic Nr. 1 C.F. Witting,4267257,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"463,680.00",RON,Offline,NU,NU,24111500-0,Gaze medicale (Rev.2)
4936,123532,14.06.2011 12:50,BIROUL ROMAN DE METROLOGIE LEGALA,RO 4283376,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"213,920.00",RON,Offline,NU,NU,30197642-8,Hartie pentru fotocopiatoare si xerografica (Rev.2)
4937,123316,14.06.2011 12:50,ELECTROCENTRALE DEVA S.A.,RO14348448,Hunedoara,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"29,190.00",RON,Online,NU,NU,14622000-7,Otel (Rev.2)
4938,123533,14.06.2011 12:56,Complexul Energetic Turceni S.A.,R 16302447,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"690,000.00",RON,Offline,NU,NU,42123400-1,Compresoare de aer (Rev.2)
4939,123518,14.06.2011 13:20,SOCIETATEA NATIONALA A LIGNITULUI OLTENIA S.A. TG-JIU,RO16306589,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"255,192.00",RON,Offline,NU,NU,50532400-7,Servicii de reparare si de intretinere a echipamentului de distributie electrica (Rev.2)
4940,123519,14.06.2011 13:26,S.C. DALKIA TERMO PRAHOVA S.R.L.,RO16372612,Prahova,Servicii,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"349,670.00",RON,Offline,NU,NU,50531100-7,Servicii de reparare si de intretinere a boilerelor (Rev.2)
4941,123377,14.06.2011 13:54,Primaria Municipiului Tirgu-Mures,4322823,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"495,831.00",RON,Offline,NU,NU,50322000-8,Servicii de intretinere a computerelor personale (Rev.2)
4942,123572,14.06.2011 14:09,E. ON MOLDOVA DISTRIBUTIE S.A.,RO 14493197,Iasi,Furnizare,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"297,403.46",RON,Offline,NU,NU,38424000-3,Echipament de masurare si de control (Rev.2)
4943,123523,14.06.2011 14:26,"Universitatea de Medicina si Farmacie ""Iuliu Hatieganu"" Cluj-Napoca",4288047,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"145,160.00",RON,Online,NU,NU,33112200-0,Ecograf (Rev.2)
4944,123573,14.06.2011 14:30,SPITALUL JUDETEAN DE URGENTA DEVA,4374385,Hunedoara,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"493,150.92",RON,Online,NU,NU,33621100-0,Antitrombotice (Rev.2)
4945,123575,14.06.2011 15:10,SOCIETATEA NATIONALA A LIGNITULUI OLTENIA S.A. TG-JIU,RO16306589,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"865,155.00",RON,Offline,NU,NU,60100000-9,Servicii de transport rutier (Rev.2)
4946,123487,14.06.2011 15:12,Regia Autonoma de Transport Bucuresti,1589886,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"746,432.00",RON,Offline,NU,NU,14622000-7,Otel (Rev.2)
4947,123552,14.06.2011 15:42,Spitalul Municipal Campulung Muscel,4756466,Arges,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"415,452.96",RON,Online,NU,NU,33141121-4,Suturi chirurgicale (Rev.2)
4948,123488,14.06.2011 15:47,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"6,870,957.66",RON,Offline,NU,NU,45255500-4,Lucrari de foraj si de explorare (Rev.2)
4949,123444,14.06.2011 15:52,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"15,652,416.00",RON,Offline,NU,NU,45210000-2,Lucrari de constructii de cladiri (Rev.2)
4950,123556,14.06.2011 16:06,Autoritatea Nationala pentru Administrare si Reglementare in Comunicatii,14751237,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,500.00",RON,Offline,NU,NU,34300000-0,Piese si accesorii pentru vehicule si pentru motoare de vehicule (Rev.2)
4951,123491,14.06.2011 16:20,Spitalul Municipal de Urgenta Roman,2613940,Neamt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"512,558.00",RON,Online,NU,NU,33140000-3,Consumabile medicale (Rev.2)
4952,123559,14.06.2011 16:28,SOCIETATEA COMERCIALA CEZ DISTRIBUTIE S.A.,14491102,Dolj,Lucrari,DA,Negociere,Pretul cel mai scazut,"1,057,123.00",RON,Offline,NU,NU,45231400-9,Lucrari de constructii de linii electrice (Rev.2)
4953,123495,14.06.2011 16:40,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"55,112.36",RON,Offline,NU,NU,15981200-0,Apa minerala carbogazoasa (Rev.2)
4954,123521,15.06.2011 01:30,SPITALUL JUDETEAN DE URGENTA PLOIESTI,2844545,Prahova,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,242,686.00",RON,Online,DA,NU,33696300-8,Reactivi chimici (Rev.2)
4955,123934,15.06.2011 01:30,Consiliul Judetean Buzau,3662495,Buzau,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"32,069,656.00",RON,Online,DA,NU,45233140-2,Lucrari de drumuri (Rev.2)
4956,123538,15.06.2011 01:30,Directia Generala de Politie a Municipiului Bucuresti,4221160,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"10,176,000.00",RON,Offline,DA,NU,09132100-4,Benzina fara plumb (Rev.2)
4957,123478,15.06.2011 01:30,INSPECTORATUL DE POLITIE AL JUDETULUI ALBA,4331058,Alba,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,620,969.00",RON,Offline,DA,NU,09132100-4,Benzina fara plumb (Rev.2)
4958,123547,15.06.2011 01:30,CONSILIUL JUDETEAN OLT,4394706,Olt,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"555,661.00",RON,Offline,DA,DA,71220000-6,Servicii de proiectare arhitecturala (Rev.2)
4959,123494,15.06.2011 01:30,Spitalul Judetean de Urgenta Alba Iulia,4613342,Alba,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"7,751,820.00",RON,Online,DA,NU,33652100-6,Antineoplazice (Rev.2)
4960,123481,15.06.2011 01:30,Complexul Energetic Turceni S.A.,R 16302447,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"7,514,152.00",RON,Offline,DA,NU,09135000-4,Pacura (Rev.2)
4961,123441,15.06.2011 01:30,SPITALUL JUDETEAN DE URGENTA BRAILA,4342863,Braila,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,844,464.80",RON,Online,DA,NU,33631000-2,Medicamente utilizate in dermatologie (Rev.2)
4962,123534,15.06.2011 01:30,SERVICIUL JUDETEAN AMBULANTA MEHEDINTI,7561922,Mehedinti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,077,073.00",RON,Online,DA,NU,09100000-0,Combustibili (Rev.2)
4963,123483,15.06.2011 01:30,UNIVERSITATEA MARITIMA DIN CONSTANTA,2747321,Constanta,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"390,000.00",EUR,Offline,DA,DA,34152000-7,Simulatoare de formare (Rev.2)
4964,123482,15.06.2011 01:30,COMUNA UNGURENI,3571583,Botosani,Servicii,NU,Negociere accelerata,Pretul cel mai scazut,"2,161,750.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
4965,123558,15.06.2011 01:30,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"11,723,000.00",RON,Offline,DA,NU,90910000-9,Servicii de curatenie (Rev.2)
4966,123560,15.06.2011 01:30,"Universitatea ""Alexandru Ioan Cuza"" Iasi",4701126,Iasi,Servicii,NU,Negociere accelerata,Pretul cel mai scazut,"4,200,000.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
4967,123555,15.06.2011 01:30,SALUBRIS S.A. Iasi,RO 14816433,Iasi,Furnizare,NU,Negociere accelerata,Pretul cel mai scazut,"650,000.00",RON,Offline,DA,NU,34913000-0,Diverse piese de schimb (Rev.2)
4968,123516,15.06.2011 01:30,AEROCLUBUL ROMANIEI,4266944,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"573,000.00",RON,Offline,DA,NU,50211200-9,Servicii de reparare a aeronavelor (Rev.2)
4969,123431,15.06.2011 01:30,VITAL S.A.  BAIA MARE,RO9710087,Maramures,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"6,784,064.00",RON,Offline,DA,DA,71311000-1,Servicii de consultanta in domeniul lucrarilor publice (Rev.2)
4970,123976,15.06.2011 01:30,Spitalul Clinic de Urgenta Bagdasar-Arseni,4943871,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"28,847,985.00",RON,Offline,DA,NU,33190000-8,Diverse aparate si produse medicale (Rev.2)
4971,123564,15.06.2011 01:30,SOCIETATEA COMERCIALA CONVERSMIN     S.A.,RO 14923006,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"41,470,489.00",RON,Offline,DA,NU,45111260-8,Lucrari de pregatire a santierelor miniere (Rev.2)
4972,123571,15.06.2011 01:30,UNIVERSITATEA TRANSILVANIA BRASOV,RO 4317754,Brasov,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"872,424.00",RON,Online,DA,DA,38424000-3,Echipament de masurare si de control (Rev.2)
4973,123442,15.06.2011 01:30,SPITALUL CLINIC JUDETEAN MURES,24014380,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"16,423,744.22",RON,Offline,DA,NU,33652000-5,Antineoplazice si imunomodulatoare (Rev.2)
4974,123489,15.06.2011 01:30,Universitatea Tehnica de Constructii Bucuresti,4266570,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,400,000.00",RON,Offline,DA,DA,30211300-4,Platforme informatice (Rev.2)
4975,123479,15.06.2011 01:30,HIDROELECTRICA SA,RO 13267213,Bucuresti,Servicii,DA,Licitatie restransa,Oferta cea mai avantajoasa d.p.d.v. economic,"38,210,270.00",RON,Offline,DA,NU,72212451-5,Servicii de dezvoltare de software de planificare a resurselor intreprinderii (Rev.2)
4976,123963,15.06.2011 01:30,COMPANIA NATIONALA DE INVESTITII,14273221,Bucuresti,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"30,058,046.00",RON,Offline,DA,NU,45212212-5,Lucrari de constructii de piscine (Rev.2)
4977,123585,15.06.2011 01:30,DIRECTIA SANITARA VETERINARA SI PENTRU SIGURANTA ALIMENTELOR TIMIS,4250824,Timis,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"7,350,291.95",RON,Offline,DA,NU,85200000-1,Servicii veterinare (Rev.2)
4978,123983,15.06.2011 01:30,Spitalul Clinic de Urgenta Bagdasar-Arseni,4943871,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"15,561,439.00",RON,Offline,DA,NU,33100000-1,Echipamente medicale (Rev.2)
4979,123584,15.06.2011 01:30,INSTITUTUL CLINIC FUNDENI,RO 4204003,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"835,483.00",RON,Offline,DA,NU,33100000-1,Echipamente medicale (Rev.2)
4980,123413,15.06.2011 01:30,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"2,960,056.00",RON,Offline,DA,NU,45210000-2,Lucrari de constructii de cladiri (Rev.2)
4981,123473,15.06.2011 01:30,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"12,091,965.00",RON,Offline,DA,NU,45210000-2,Lucrari de constructii de cladiri (Rev.2)
4982,123412,15.06.2011 01:30,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"31,576,037.00",RON,Offline,DA,NU,45210000-2,Lucrari de constructii de cladiri (Rev.2)
4983,123561,15.06.2011 01:30,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"11,479,787.00",RON,Offline,DA,NU,45210000-2,Lucrari de constructii de cladiri (Rev.2)
4984,123445,15.06.2011 01:30,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"34,601,720.00",RON,Offline,DA,NU,45210000-2,Lucrari de constructii de cladiri (Rev.2)
4985,123524,15.06.2011 01:30,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"30,339,888.00",RON,Offline,DA,NU,45210000-2,Lucrari de constructii de cladiri (Rev.2)
4986,123582,15.06.2011 01:30,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"4,440,084.00",RON,Offline,DA,NU,45210000-2,Lucrari de constructii de cladiri (Rev.2)
4987,123935,15.06.2011 01:30,Consiliul Judetean Buzau,3662495,Buzau,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"6,565,213.20",RON,Offline,DA,NU,15511100-4,Lapte pasteurizat (Rev.2)
4988,123439,15.06.2011 01:30,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"330,000.00",RON,Offline,DA,NU,16700000-2,Tractoare (Rev.2)
4989,123542,15.06.2011 01:30,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"6,900,000.00",RON,Offline,DA,NU,31100000-7,"Motoare, generatoare si transformatoare electrice (Rev.2)"
4990,123528,15.06.2011 01:30,Spitalul Clinic Municipal de Urgenta Timisoara,4483447,Timis,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"666,055.05",RON,Offline,DA,NU,33185200-2,Implant cohlear (Rev.2)
4991,123531,15.06.2011 01:30,SPITALUL DE URGENTA PETROSANI,4374873,Hunedoara,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"14,200,581.06",RON,Offline,DA,NU,33600000-6,Produse farmaceutice (Rev.2)
4992,123706,15.06.2011 09:16,Filiala de Distributie a Energiei Electrice  ELECTRICA  DISTRIBUTIE TRANSILVANIA NORD S.A.,RO14476722,Cluj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"400,000.00",RON,Offline,NU,NU,34000000-7,Echipament de transport si produse auxiliare pentru transport (Rev.2)
4993,123708,15.06.2011 09:26,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"76,874.00",EUR,Online,NU,NU,43211000-5,Buldozere (Rev.2)
4994,123709,15.06.2011 09:39,SOCIETATEA NATIONALA A LIGNITULUI OLTENIA S.A. TG-JIU,RO16306589,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"91,918.32",RON,Offline,NU,NU,42419810-7,Piese pentru transportoare cu benzi (Rev.2)
4995,123710,15.06.2011 09:43,CONPET SA PLOIESTI,RO 1350020,Prahova,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"27,000.00",RON,Offline,NU,NU,30121400-7,Copiatoare automate (Rev.2)
4996,123600,15.06.2011 09:50,Spitalul Judetean de Urgenta Slobozia,4231768,Ialomita,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"93,712.80",RON,Online,NU,NU,33690000-3,Diverse medicamente (Rev.2)
4997,123712,15.06.2011 10:01,CONSILIUL JUDETEAN OLT,4394706,Olt,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"450,985.00",RON,Offline,NU,DA,79212100-4,Servicii de auditare financiara (Rev.2)
4998,123713,15.06.2011 10:04,Societatea Nationala de Transport Gaze Naturale TRANSGAZ SA Medias,RO13068733,Sibiu,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"953,254.00",RON,Offline,NU,NU,45231220-3,Lucrari de constructii de gazoducte (Rev.2)
4999,123716,15.06.2011 10:23,Societatea Nationala de Transport Gaze Naturale TRANSGAZ SA Medias,RO13068733,Sibiu,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"280,000.00",RON,Offline,NU,NU,45310000-3,Lucrari de instalatii electrice (Rev.2)
5000,123718,15.06.2011 10:29,SPITALUL DE URGENTA PETROSANI,4374873,Hunedoara,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"496,455.00",RON,Offline,NU,NU,33696200-7,Reactivi pentru analize de sange (Rev.2)
