Nr.crt.,Numar Anunt,Data Publicare,Denumire Autoritate contractanta,CUI,Judet,Tip Contract,Utilitati,Tip Procedura,Criteriu Atribuire,Valoare Estimata,Moneda,Modalitate Desfasurare,Trimis la OJEU,Fonduri Comunitare,Cod CPV,Denumire Cod CPV
3001,135893,25.05.2012 01:30,COMPANIA DE UTILITATI PUBLICE DUNAREA BRAILA,RO 7179966,Braila,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"24,324,679.00",RON,Offline,DA,DA,45000000-7,Lucrari de constructii (Rev.2)
3002,135894,25.05.2012 01:30,COMPANIA DE UTILITATI PUBLICE DUNAREA BRAILA,RO 7179966,Braila,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"27,081,339.00",RON,Offline,DA,DA,45000000-7,Lucrari de constructii (Rev.2)
3003,135877,25.05.2012 01:30,"Spitalul Clinic de Urgenta pentru Copii ""Sf. Ioan"" Galati",3346875,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"579,040.40",RON,Offline,DA,NU,33651100-9,Antibacterieni pentru uz sistemic (Rev.2)
3004,135882,25.05.2012 01:30,SOCIETATEA ROMÂNA DE TELEVIZIUNE,R 8468440,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"720,607.50",RON,Offline,DA,NU,32354600-5,Casete video (Rev.2)
3005,135948,25.05.2012 01:30,Spitalul Clinic de Urgenta Bucuresti,4505332,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"785,895.60",RON,Offline,DA,NU,33140000-3,Consumabile medicale (Rev.2)
3006,135876,25.05.2012 01:30,SPITALUL JUDETEAN DE URGENTA BACAU,4278728,Bacau,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"622,954.71",RON,Offline,DA,NU,33660000-4,Medicamente pentru sistemul nervos si organele senzoriale (Rev.2)
3007,135956,25.05.2012 01:30,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"54,000,000.00",RON,Offline,DA,NU,45255121-3,Lucrari de constructii de instalatii de suprafata (Rev.2)
3008,135897,25.05.2012 01:30,Societatea Nationala NUCLEARELECTRICA S.A.,10874881,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"31,000,000.00",RON,Offline,DA,NU,79713000-5,Servicii de paza (Rev.2)
3009,135868,25.05.2012 01:30,Spitalul Clinic Dr. I. Cantacuzino,4203490,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,440,000.00",RON,Offline,DA,NU,79713000-5,Servicii de paza (Rev.2)
3010,135938,25.05.2012 08:37,Regia Autonoma Municipala RAM Buzau,6303828,Buzau,Servicii,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"325,000.00",RON,Offline,NU,NU,66113000-5,Servicii de acordare de credit (Rev.2)
3011,135914,25.05.2012 10:50,SPITALUL MUNICIPAL CARACAL,4395086,Olt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"514,790.40",RON,Online,NU,NU,33650000-1,"Antiinfectioase generale pentru uz sistemic, vaccinuri, antineoplazice si imunomodulatoare (Rev.2)"
3012,135941,25.05.2012 11:33,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"400,000.00",RON,Offline,NU,NU,14212300-3,Piatra de cariera si concasata (Rev.2)
3013,135961,25.05.2012 11:54,HIDROELECTRICA SA,RO 13267213,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"405,566.80",RON,Offline,NU,NU,60130000-8,Servicii de transport rutier specializat de pasageri (Rev.2)
3014,135943,25.05.2012 12:47,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,300,000.00",RON,Offline,NU,NU,34312000-7,Piese pentru motoare (Rev.2)
3015,135972,25.05.2012 14:05,"Institutul de Boli Cardiovasculare ""Prof.Dr.C.C. Iliescu""",4203628,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"431,661.24",RON,Online,NU,NU,33622600-2,Betablocanti (Rev.2)
3016,135944,25.05.2012 14:55,CONPET SA PLOIESTI,RO 1350020,Prahova,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"203,009.00",RON,Offline,NU,NU,45231113-0,Lucrari de inlocuire a conductelor (Rev.2)
3017,135936,25.05.2012 15:15,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"54,000.00",RON,Offline,NU,NU,90910000-9,Servicii de curatenie (Rev.2)
3018,135965,25.05.2012 15:20,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"15,500.00",RON,Online,NU,NU,16120000-2,"Grape, grape cu cutite, cultivatoare, masini de plivit sau prasitoare (Rev.2)"
3019,135946,25.05.2012 15:27,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"48,650.00",RON,Offline,NU,NU,50730000-1,Servicii de reparare si de intretinere a grupurilor de refrigerare (Rev.2)
3020,135994,25.05.2012 16:05,JUDETUL SIBIU,4406223,Sibiu,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"98,150.00",RON,Offline,NU,DA,45310000-3,Lucrari de instalatii electrice (Rev.2)
3021,135937,25.05.2012 16:14,ELECTROCENTRALE DEVA S.A.,RO14348448,Hunedoara,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"778,000.00",RON,Online,NU,NU,43414100-9,Mori de macinat carbune (Rev.2)
3022,135989,25.05.2012 16:15,REGIA  AUTONOMA DE TRANSPORT BRASOV,RO 1102556,Brasov,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"645,351.60",RON,Offline,NU,NU,66514110-0,Servicii de asigurare a autovehiculelor (Rev.2)
3023,135968,25.05.2012 16:18,INSTITUTUL ONCOLOGIC PROF DR ALEXANDRU TRESTIOREANU,4203709,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"546,689.70",RON,Online,NU,NU,33611000-6,Medicamente impotriva tulburarilor provocate de hiperaciditate (Rev.2)
3024,135957,25.05.2012 17:07,SOCIETATEA ROMÂNA DE TELEVIZIUNE,R 8468440,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"227,420.00",RON,Offline,NU,NU,32324300-3,Echipament de televiziune (Rev.2)
3025,135912,25.05.2012 17:18,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"98,100.00",RON,Online,NU,NU,33696200-7,Reactivi pentru analize de sange (Rev.2)
3026,135913,25.05.2012 17:21,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"135,781.00",RON,Online,NU,NU,33696500-0,Reactivi de laborator (Rev.2)
3027,135970,25.05.2012 17:24,PENITENCIARUL SLOBOZIA,4231679,Ialomita,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"241,715.00",RON,Online,NU,NU,15811100-7,Paine (Rev.2)
3028,135918,25.05.2012 18:57,BRAICAR SA,RO 10597853,Braila,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"980,000.00",RON,Online,NU,NU,09133000-0,Gaz petrolier lichefiat (GPL) (Rev.2)
3029,135939,25.05.2012 19:07,BIROUL ROMAN DE METROLOGIE LEGALA,RO 4283376,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"50,000.00",RON,Offline,NU,NU,50110000-9,Servicii de reparare si de intretinere a autovehiculelor si a echipamentelor conexe (Rev.2)
3030,135919,26.05.2012 01:30,Sectorul 2 al Municipiului Bucuresti,4204038,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"678,031.10",RON,Offline,DA,NU,71322000-1,Servicii de proiectare tehnica pentru constructia de lucrari publice (Rev.2)
3031,135949,26.05.2012 01:30,PENITENCIARUL CU REGIM DE MAXIMA SIGURANTA CRAIOVA,RO4553240,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"49,987.20",RON,Online,DA,NU,03212100-1,Cartofi (Rev.2)
3032,135973,26.05.2012 01:30,Municipiul Piatra Neamt,2612790,Neamt,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"3,887,400.00",RON,Offline,DA,DA,48000000-8,Pachete software si sisteme informatice (Rev.2)
3033,135906,26.05.2012 01:30,MINISTERUL EDUCATIEI SI CERCETARII STIINTIFICE,13729380,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"87,353,740.40",RON,Offline,DA,DA,32420000-3,Echipament de retea (Rev.2)
3034,135991,26.05.2012 01:30,Fundatia Carpati,10455379,Brasov,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,358,500.00",RON,Offline,DA,DA,73110000-6,Servicii de cercetare (Rev.2)
3035,135924,26.05.2012 01:30,Spitalul General C.F. nr. 2 Bucuresti,4505316,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,143,250.00",RON,Offline,DA,NU,33690000-3,Diverse medicamente (Rev.2)
3036,135971,26.05.2012 01:30,"SPITALUL JUDETEAN DE URGENTA""SFANTUL IOAN CEL NOU""SUCEAVA",4243983,Suceava,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,073,499.02",RON,Online,DA,NU,33610000-9,Medicamente pentru tractul digestiv si metabolism (Rev.2)
3037,135931,26.05.2012 01:30,SPITALUL JUDETEAN DE URGENTA ILFOV,14989140,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,898,922.30",RON,Online,DA,NU,33690000-3,Diverse medicamente (Rev.2)
3038,135910,26.05.2012 01:30,SPITALUL JUDETEAN  DE URGENTA SLATINA,4394927,Olt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,055,472.00",RON,Online,DA,NU,33652000-5,Antineoplazice si imunomodulatoare (Rev.2)
3039,135866,26.05.2012 01:30,INSTITUTUL NATIONAL DE CERCETARE DEZVOLTARE PENTRU METALE NEFEROASE SI RARE-IMNR,RO 2788151,Ilfov,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"155,000.00",EUR,Offline,DA,DA,33191110-9,Autoclave (Rev.2)
3040,135920,26.05.2012 01:30,Serviciul de Ambulanta Judetean Vaslui,7422584,Vaslui,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"7,299,360.00",RON,Online,DA,NU,09134200-9,Motorina (Rev.2)
3041,135933,26.05.2012 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,196,250.00",RON,Offline,DA,NU,34144000-8,Autovehicule cu utilizare speciala (Rev.2)
3042,135940,26.05.2012 01:30,CONSILIUL JUDETEAN OLT,4394706,Olt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"8,389,840.00",RON,Offline,DA,DA,34928480-6,Containere si pubele de deseuri (Rev.2)
3043,135959,26.05.2012 01:30,CONSILIUL JUDETEAN OLT,4394706,Olt,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"50,309,540.00",RON,Offline,DA,DA,45222110-3,Lucrari de constructii de rampe de deseuri (Rev.2)
3044,135935,26.05.2012 01:30,Spitalul Judetean Giurgiu,4352620,Giurgiu,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"9,978,311.88",RON,Online,DA,NU,33651400-2,Antivirale pentru uz sistemic (Rev.2)
3045,135967,26.05.2012 01:30,CONSILIUL JUDETEAN CONSTANTA,2981739,Constanta,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,426,224.00",RON,Offline,DA,NU,71220000-6,Servicii de proiectare arhitecturala (Rev.2)
3046,135962,26.05.2012 01:30,Institutul Cultural Roman,15726657,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"296,781.00",EUR,Offline,DA,NU,79341000-6,Servicii de publicitate (Rev.2)
3047,135945,26.05.2012 01:30,Regia Autonoma de Transport Bucuresti,1589886,Bucuresti,Furnizare,DA,Negociere,Pretul cel mai scazut,"1,026,435.00",EUR,Offline,DA,NU,34630000-2,Piese pentru locomotive sau material rulant feroviar sau de tramvai; echipament pentru controlul traficului feroviar (Rev.2)
3048,135955,26.05.2012 01:30,ADMINISTRATIA BAZINALA DE APA  SOMES TISA,RO 18269681,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"575,000.00",RON,Offline,DA,NU,34130000-7,Autovehicule pentru transportul de marfuri (Rev.2)
3049,136006,26.05.2012 01:30,AQUABIS BISTRITA-NASAUD,RO 566787,Bistrita-Nasaud,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"24,652,428.00",RON,Offline,DA,DA,45232150-8,Lucrari pentru conducte de alimentare cu apa (Rev.2)
3050,135934,26.05.2012 01:30,Consiliul Judetean Arad,3519941,Arad,Servicii,NU,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"4,203,750.00",EUR,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
3051,135953,26.05.2012 01:30,JUDETUL GIURGIU,4938042,Giurgiu,Servicii,NU,Negociere,Pretul cel mai scazut,"21,488,842.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
3052,135977,26.05.2012 01:30,REGISTRUL AUTO ROMAN - R.A.,RO 1590236,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"2,316,895.00",RON,Offline,DA,NU,90910000-9,Servicii de curatenie (Rev.2)
3053,136023,28.05.2012 08:36,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"162,007.00",RON,Offline,NU,NU,45234115-5,Lucrari de semnalizare feroviara (Rev.2)
3054,135974,28.05.2012 09:35,Regia Autonoma de Transport Bucuresti,1589886,Bucuresti,Furnizare,DA,Negociere,Pretul cel mai scazut,"16,176.04",EUR,Offline,NU,NU,34300000-0,Piese si accesorii pentru vehicule si pentru motoare de vehicule (Rev.2)
3055,136012,28.05.2012 09:41,Regia Autonoma de Transport Bucuresti,1589886,Bucuresti,Furnizare,DA,Negociere,Pretul cel mai scazut,"37,994.30",RON,Offline,NU,NU,34320000-6,"Piese de schimb mecanice, altele decat motoare si piese de motoare (Rev.2)"
3056,135995,28.05.2012 09:43,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"70,995.60",RON,Offline,NU,NU,90917000-8,Servicii de curatare a echipamentului de transport (Rev.2)
3057,135987,28.05.2012 09:44,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"17,291.50",RON,Offline,NU,NU,50225000-8,Servicii de intretinere a liniilor de cai ferate (Rev.2)
3058,136014,28.05.2012 09:54,Societatea Nationala NUCLEARELECTRICA S.A.,10874881,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"68,054.00",EUR,Offline,NU,NU,18143000-3,Echipamente de protectie (Rev.2)
3059,136008,28.05.2012 09:56,SPITALUL JUDETEAN SATU MARE,3963722,Satu Mare,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"423,549.60",RON,Online,NU,NU,33630000-5,Medicamente utilizate in dermatologie si pentru sistemul musculo-scheletic (Rev.2)
3060,135980,28.05.2012 10:17,INSPECTORATUL GENERAL AL POLITIEI ROMANE,4453144,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"446,734.00",RON,Offline,NU,NU,34324100-5,Echipament de echilibrare a rotilor (Rev.2)
3061,135997,28.05.2012 10:20,Directia Sanitara Veterinara si pentru Siguranta Alimentelor Cluj,4288390,Cluj,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"444,114.10",RON,Offline,NU,NU,85200000-1,Servicii veterinare (Rev.2)
3062,135998,28.05.2012 10:23,C.N.POSTA ROMANA S.A.,RO 427410,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"173,920.00",RON,Online,NU,NU,32354000-9,Filme (Rev.2)
3063,136018,28.05.2012 10:40,"Institutul de Boli Cardiovasculare ""Prof.Dr.C.C. Iliescu""",4203628,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"464,970.00",RON,Online,NU,NU,33651100-9,Antibacterieni pentru uz sistemic (Rev.2)
3064,136011,28.05.2012 10:41,UNIVERSITATEA CRAIOVA,4553380,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"14,517.00",RON,Offline,NU,NU,30213100-6,Computere portabile (Rev.2)
3065,136007,28.05.2012 10:42,COMPANIA NATIONALA A HUILEI SA,R2135187,Hunedoara,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"668,646.00",RON,Offline,NU,NU,35113400-3,Imbracaminte de protectie si de securitate (Rev.2)
3066,135981,28.05.2012 10:56,MONITORUL OFICIAL R.A.,RO427282,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"18,000.00",EUR,Offline,NU,NU,30197630-1,Hartie pentru tiparit (Rev.2)
3067,135985,28.05.2012 10:57,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"349,086.00",RON,Offline,NU,NU,73000000-2,Servicii de cercetare si de dezvoltare si servicii conexe de consultanta (Rev.2)
3068,135990,28.05.2012 10:58,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"162,206.00",RON,Offline,NU,NU,73000000-2,Servicii de cercetare si de dezvoltare si servicii conexe de consultanta (Rev.2)
3069,136015,28.05.2012 11:00,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"432,800.00",RON,Offline,NU,NU,73000000-2,Servicii de cercetare si de dezvoltare si servicii conexe de consultanta (Rev.2)
3070,136033,28.05.2012 14:04,"Spitalul Clinic de Urgenta pentru Copii ""Sf.Maria"" Iasi",4701339,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"527,489.88",RON,Online,NU,NU,33696200-7,Reactivi pentru analize de sange (Rev.2)
3071,136034,28.05.2012 14:07,E. ON MOLDOVA DISTRIBUTIE S.A.,RO 14493197,Iasi,Furnizare,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"84,000.00",RON,Offline,NU,NU,42636100-4,Prese hidraulice (Rev.2)
3072,136026,28.05.2012 14:31,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"285,090.00",RON,Offline,NU,NU,18222000-1,Haine de serviciu (Rev.2)
3073,136079,28.05.2012 16:25,E. ON MOLDOVA DISTRIBUTIE S.A.,RO 14493197,Iasi,Furnizare,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"1,195,509.00",RON,Offline,NU,NU,31681410-0,Materiale electrice (Rev.2)
3074,136049,28.05.2012 16:53,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"1,200,000.00",RON,Offline,NU,NU,90910000-9,Servicii de curatenie (Rev.2)
3075,135992,28.05.2012 17:34,SC COMPANIA REGIONALA DE APA BACAU SA,RO 27429315,Bacau,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"595,227.00",RON,Offline,NU,DA,79212000-3,Servicii de auditare (Rev.2)
3076,135993,28.05.2012 17:40,JUDETUL SIBIU,4406223,Sibiu,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"322,038.23",RON,Offline,NU,DA,45210000-2,Lucrari de constructii de cladiri (Rev.2)
3077,136048,28.05.2012 17:43,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"515,592.00",RON,Offline,NU,DA,73000000-2,Servicii de cercetare si de dezvoltare si servicii conexe de consultanta (Rev.2)
3078,136001,29.05.2012 01:30,MUNICIPIUL BAIA MARE,3627692,Maramures,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"25,111,630.00",RON,Offline,DA,NU,45233000-9,"Lucrari de constructii, de fundatie si de imbracare a autostrazilor si a drumurilor (Rev.2)"
3079,135996,29.05.2012 01:30,DRUMURI SI PODURI JUDETENE CLUJ SA,RO 253348,Cluj,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"5,200,000.00",RON,Offline,DA,NU,44113610-4,Bitum (Rev.2)
3080,135976,29.05.2012 01:30,INSTITUTUL CLINIC FUNDENI,RO 4204003,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"3,570,642.00",RON,Offline,DA,NU,33161000-6,Instalatie de electrochirurgie (Rev.2)
3081,136017,29.05.2012 01:30,MINISTERUL EDUCATIEI SI CERCETARII STIINTIFICE,13729380,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"19,697,085.00",RON,Offline,DA,NU,37000000-8,"Instrumente muzicale, articole sportive, jocuri, jucarii, obiecte de artizanat, obiecte de arta si accesorii (Rev.2)"
3082,136003,29.05.2012 01:30,SPITALUL MUNICIPAL SIGHETU MARMATIEI,3627587,Maramures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,585,379.57",RON,Online,DA,NU,33600000-6,Produse farmaceutice (Rev.2)
3083,136060,29.05.2012 01:30,"SPITALUL CLINIC MUNICIPAL ""DR.GAVRIL CURTEANU""",4208463,Bihor,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,075,088.00",RON,Offline,DA,NU,15112130-6,Carne de pui (Rev.2)
3084,135983,29.05.2012 01:30,SPITALUL CLINIC JUDETEAN DE URGENTA SF.SPIRIDON IASI,4701312,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,082,229.80",RON,Offline,DA,NU,33696200-7,Reactivi pentru analize de sange (Rev.2)
3085,135978,29.05.2012 01:30,MUNICIPIUL URZICENI,4364942,Ialomita,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"865,443.31",RON,Offline,DA,NU,71354300-7,Servicii de cadastru (Rev.2)
3086,135999,29.05.2012 01:30,SOCIETATEA COMERCIALA CONVERSMIN     S.A.,RO 14923006,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"741,706.00",RON,Offline,DA,NU,65120000-0,Exploatarea unei statii de epurare a apei (Rev.2)
3087,136000,29.05.2012 01:30,ORAS COVASNA (CONSILIUL LOCAL ORAS COVASNA),4404613,Covasna,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"4,058,750.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
3088,136010,29.05.2012 01:30,SPITALUL JUDETEAN - TR. SEVERIN,4222239,Mehedinti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"4,987,503.00",RON,Online,DA,NU,33661500-6,Psiholeptice (Rev.2)
3089,135984,29.05.2012 01:30,Directia Generala de Asistenta Sociala si Protectia Copilului Sector 2,17093691,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"624,628.00",RON,Offline,DA,NU,15411200-4,Ulei pentru gatit (Rev.2)
3090,135975,29.05.2012 01:30,SPITALUL CLINIC DE RECUPERARE IASI,4541092,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,048,037.99",RON,Online,DA,NU,33696500-0,Reactivi de laborator (Rev.2)
3091,136016,29.05.2012 01:30,CASA NATIONALA DE ASIGURARI DE SANATATE,11697800,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"702,315.00",RON,Offline,DA,DA,79341000-6,Servicii de publicitate (Rev.2)
3092,136013,29.05.2012 01:30,AGENTIA NATIONALA DE ADMINISTRARE FISCALA,16031712,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"4,393,115.14",RON,Offline,DA,NU,64212000-5,Servicii de telefonie mobila (Rev.2)
3093,136004,29.05.2012 01:30,SOCIETATEA ROMANA DE RADIODIFUZIUNE,RO8296093,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"700,000.00",EUR,Offline,DA,NU,64212000-5,Servicii de telefonie mobila (Rev.2)
3094,136088,29.05.2012 09:29,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"399,965.00",RON,Offline,NU,NU,14212300-3,Piatra de cariera si concasata (Rev.2)
3095,136054,29.05.2012 12:37,"Centrul Medical de Diagnostic, Tratament Ambulatoriu si Medicina Preventiva",4283325,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"409,000.00",RON,Offline,NU,NU,33696500-0,Reactivi de laborator (Rev.2)
